n-999999999998,  zeta 
18420, 0.148804
18421, 0.019823
18422, 0.945445
18423, 0.113673
18424, 1.531402
18425, 0.346033
18426, 2.055523
18427, -3.249801
18428, 2.935150
18429, -7.834729
18430, 2.206625
18431, -5.619012
18432, 0.402285
18433, -0.611185
18434, 2.627525
18435, -14.381779
18436, 3.330648
18437, 1.311775
18438, 1.567674
18439, -1.637849
18440, 1.054066
18441, -0.013506
18442, -0.004093
18443, -0.077344
18444, 1.007598
18445, 1.537945
18446, 5.322188
18447, -8.175696
18448, 6.483907
18449, -0.568597
18450, 0.441929
18451, -0.901520
18452, -0.391446
18453, -0.189960
18454, 0.402973
18455, 0.125212
18456, 2.192619
18457, -0.786681
18458, -0.275933
18459, -2.438099
18460, 1.320028
18461, -0.329287
18462, -0.722772
18463, -3.195341
18464, 1.896985
18465, -0.222274
18466, 2.348521
18467, -2.376509
18468, 5.628085
18469, -1.827310
18470, -0.008802
18471, -11.285447
18472, 2.000903
18473, -10.566013
18474, 15.017229
18475, 3.985411
18476, -0.706424
18477, -1.225500
18478, 3.703951
18479, 3.490245
18480, -0.281342
18481, -0.000460
18482, 0.460262
18483, -0.437878
18484, -0.003806
18485, -0.298487
18486, 1.950886
18487, -1.851208
18488, 1.451167
18489, -0.986890
18490, 0.426949
18491, -0.607840
18492, 0.578119
18493, -5.209856
18494, 2.668562
18495, -3.316123
18496, 0.420156
18497, -5.654265
18498, -0.138135
18499, -0.871474
18500, 0.722313
18501, -1.518647
18502, 1.527164
18503, -6.707660
18504, 2.414055
18505, -1.118927
18506, -0.229396
18507, -2.267148
18508, 13.922716
18509, 0.388315
18510, 3.414681
18511, -2.736436
18512, 2.471089
18513, -0.730938
18514, 1.653834
18515, -1.961363
18516, 1.512138
18517, -0.429000
18518, 3.033543
18519, -2.620127
18520, 0.604605
18521, -0.762242
18522, 0.566221
18523, -2.069757
18524, 1.605072
18525, -0.477083
18526, 2.205502
18527, -0.069292
18528, 0.892035
18529, -0.477106
18530, 0.407639
18531, -0.353068
18532, -0.060259
18533, 0.462085
18534, -2.121557
18535, 1.920726
18536, -0.984711
18537, 1.404004
18538, 28.339873
18539, -10.314460
18540, 8.750633
18541, 0.248398
18542, 6.471122
18543, 3.519107
18544, 0.861938
18545, 0.654978
18546, 0.703942
18547, -0.686396
18548, 1.421152
18549, -1.717474
18550, 0.652620
18551, -0.369919
18552, 9.219958
18553, 1.871817
18554, 0.404751
18555, -0.240459
18556, 0.194815
18557, -0.598793
18558, -0.499245
18559, 2.180637
18560, 7.534180
18561, -8.863683
18562, -1.894832
18563, -0.565064
18564, 0.018955
18565, -1.321506
18566, 1.481503
18567, -1.333213
18568, 3.425362
18569, -1.340259
18570, 0.349522
18571, -0.255785
18572, 4.079073
18573, -5.065608
18574, 0.115465
18575, 0.022570
18576, 2.343298
18577, -1.441481
18578, 8.701495
18579, -1.222943
18580, 9.289887
18581, -7.222395
18582, 0.912957
18583, -5.408260
18584, -1.718026
18585, -0.234362
18586, 3.143305
18587, -3.412268
18588, 1.005816
18589, 0.538923
18590, 0.199592
18591, 0.377205
18592, 0.004471
18593, -0.127693
18594, 0.063687
18595, -0.560427
18596, 1.906151
18597, -0.063885
18598, 0.461242
18599, -0.166398
18600, -0.599707
18601, -5.680817
18602, 6.250965
18603, 0.033702
18604, 0.940317
18605, -2.364345
18606, 3.128561
18607, -0.013532
18608, -0.362671
18609, -0.198830
18610, 9.622660
18611, -12.519069
18612, 5.249331
18613, -14.743299
18614, -10.011463
18615, 0.118946
18616, 0.585193
18617, -1.920170
18618, 0.199100
18619, -2.683489
18620, 0.639573
18621, -0.890026
18622, 0.431151
18623, -0.344779
18624, 2.041221
18625, -0.076526
18626, 0.684843
18627, -6.763230
18628, 4.779328
18629, -0.762641
18630, 7.229878
18631, 2.800545
18632, -0.200516
18633, -0.289875
18634, 0.315825
18635, 0.436916
18636, 2.409138
18637, -0.607233
18638, 0.247797
18639, -0.142908
18640, 4.001690
18641, -1.033604
18642, -0.058044
18643, 1.777294
18644, -4.417585
18645, -15.394534
18646, 1.424431
18647, -5.895164
18648, 9.383481
18649, -13.460275
18650, 5.081814
18651, 2.100272
18652, 2.167193
18653, 0.810181
18654, -0.252427
18655, -1.166097
18656, 0.595839
18657, -0.615091
18658, 0.451295
18659, -1.185717
18660, 1.227900
18661, -2.845845
18662, 1.673909
18663, -0.409970
18664, 0.265233
18665, -0.007254
18666, 0.058667
18667, -1.983538
18668, 1.070121
18669, 0.098934
18670, 1.585378
18671, 0.549669
18672, -0.665327
18673, 1.638389
18674, 8.960541
18675, -13.521996
18676, 3.993066
18677, 0.102842
18678, 0.210684
18679, -0.877132
18680, 0.096260
18681, -2.469604
18682, 7.992227
18683, -3.713294
18684, -0.952416
18685, -0.063242
18686, 1.918200
18687, -1.927170
18688, 7.955347
18689, -1.133520
18690, 3.607424
18691, -2.667451
18692, 0.255049
18693, -4.704275
18694, 3.207447
18695, 1.518403
18696, 0.079207
18697, -0.414553
18698, 2.292591
18699, -0.506787
18700, 0.113628
18701, -1.727895
18702, 1.083206
18703, -1.984951
18704, 3.054429
18705, -0.165007
18706, 0.437692
18707, -0.735962
18708, 0.654408
18709, -0.030515
18710, 0.354776
18711, -0.320752
18712, 0.057446
18713, 0.080534
18714, -9.595300
18715, -26.063531
18716, 7.961717
18717, -1.296081
18718, 4.325139
18719, -9.566969
18720, 9.256913
18721, 2.629463
18722, -0.401613
18723, -2.111502
18724, 1.004470
18725, -0.711548
18726, -0.025054
18727, -0.601616
18728, -0.360572
18729, -0.229181
18730, 0.173058
18731, -0.015154
18732, 1.254054
18733, -0.300023
18734, 2.851822
18735, -2.702762
18736, 0.666890
18737, -1.972558
18738, 5.154409
18739, -1.893170
18740, 0.901964
18741, -1.946768
18742, 0.242886
18743, -4.755191
18744, 0.638469
18745, -0.240817
18746, 0.683229
18747, -1.629474
18748, 0.020864
18749, 0.938578
18750, -3.597380
18751, 8.598487
18752, 51.976921
18753, 13.314893
18754, -0.150030
18755, -3.075052
18756, 0.088885
18757, -0.241087
18758, 0.135259
18759, -3.225234
18760, 1.433392
18761, -4.453782
18762, 12.386180
18763, 0.866493
18764, -1.194651
18765, -2.113342
18766, 0.670796
18767, -1.380295
18768, -0.533015
18769, -0.658948
18770, 0.129376
18771, -1.499502
18772, 0.030886
18773, -0.280393
18774, 0.288750
18775, 0.048669
18776, -1.699077
18777, -5.042594
18778, 0.918877
18779, 0.029955
18780, -1.912057
18781, -3.763913
18782, 1.727885
18783, -3.702889
18784, 3.721144
18785, -13.688528
18786, 7.765969
18787, 0.346004
18788, 4.938427
18789, -1.066029
18790, 1.777138
18791, -2.959295
18792, 2.131872
18793, -2.075561
18794, 2.278308
18795, 0.030462
18796, 0.437713
18797, -0.115724
18798, 1.062437
18799, -0.707016
18800, 4.934049
18801, -0.650145
18802, 0.561731
18803, -0.819083
18804, 1.500663
18805, -5.777423
18806, -0.737412
18807, -0.571092
18808, 0.861744
18809, -0.759251
18810, -1.843075
18811, -10.295145
18812, 0.651027
18813, 0.184297
18814, 0.299647
18815, -2.609897
18816, 0.790863
18817, -1.825725
18818, 0.615218
18819, -1.217444
18820, 0.706218
18821, 0.568155
18822, 0.157220
18823, 2.665882
18824, 8.244704
18825, -9.369826
18826, 12.409653
18827, -15.594391
18828, 11.684093
18829, 9.545791
18830, -4.318035
18831, -0.014858
18832, 0.620217
18833, -0.502500
18834, -0.033306
18835, -0.164297
18836, 0.775847
18837, -3.112692
18838, 1.598920
18839, -0.676079
18840, 0.223153
18841, -0.192425
18842, 2.461195
18843, -0.464587
18844, -0.177406
18845, 0.642520
18846, 5.372600
18847, -1.343078
18848, 1.029875
18849, 0.078197
18850, -1.761422
18851, -1.889672
18852, 6.498955
18853, -2.482385
18854, 4.667623
18855, -1.538938
18856, 8.079750
18857, -2.811543
18858, 9.813411
18859, -0.416565
18860, 1.474410
18861, 0.453929
18862, 0.531747
18863, 1.042084
18864, 10.505917
18865, 1.184684
18866, 0.176106
18867, -1.917801
18868, 0.842899
18869, -1.308972
18870, 0.811224
18871, 0.229377
18872, 9.866605
18873, -0.450065
18874, 1.663347
18875, -0.546151
18876, 2.457823
18877, -3.163166
18878, 1.616448
18879, 1.026533
18880, 0.137441
18881, -0.027812
18882, -0.132348
18883, -0.037441
18884, 0.012945
18885, 2.332944
18886, 3.067533
18887, -1.704946
18888, 4.623870
18889, -1.069999
18890, 1.059631
18891, -2.850760
18892, 3.217793
18893, -7.149264
18894, 3.862269
18895, -21.372428
18896, -3.699878
18897, -0.867798
18898, 1.845799
18899, -2.576738
18900, 0.851824
18901, -1.767091
18902, 2.921101
18903, -0.937986
18904, 0.971941
18905, -0.166614
18906, 1.139244
18907, -0.067404
18908, -0.050069
18909, 0.009372
18910, 1.181990
18911, -0.789711
18912, 0.249722
18913, -0.004926
18914, -0.803735
18915, 9.661230
18916, 19.826550
18917, -7.894417
18918, 0.838549
18919, 0.831078
18920, 0.264623
18921, -0.125893
18922, 2.315073
18923, -0.376390
18924, 3.551749
18925, -1.149890
18926, 2.113219
18927, -2.930668
18928, 2.735319
18929, -4.103774
18930, 3.545544
18931, -0.622858
18932, 6.644568
18933, -4.743420
18934, 0.679396
18935, -2.974603
18936, 1.219037
18937, -6.173817
18938, 0.693136
18939, -3.158640
18940, 0.982669
18941, -0.592788
18942, 0.769026
18943, -3.574267
18944, -0.342991
18945, 0.138137
18946, 0.256259
18947, -0.513395
18948, 1.907793
18949, -1.802237
18950, 0.694340
18951, -1.009704
18952, 2.043854
18953, -0.987137
18954, 0.226548
18955, -0.811841
18956, -0.212313
18957, -1.013289
18958, -0.148126
18959, 4.250446
18960, 4.828732
18961, 3.091236
18962, 14.353175
18963, -5.400878
18964, 21.203307
18965, -4.611089
18966, 2.380696
18967, -9.319255
18968, -11.071260
18969, 0.439129
18970, 0.093604
18971, -0.461123
18972, 2.099248
18973, -0.843735
18974, 0.303660
18975, -0.170595
18976, -0.994047
18977, -4.210612
18978, 3.859858
18979, -1.678948
18980, 2.145610
18981, -1.826608
18982, 2.099310
18983, -0.988412
18984, 0.148761
18985, -0.902804
18986, 1.437795
18987, -1.783540
18988, 2.051938
18989, -2.053620
18990, 0.974619
18991, -0.439325
18992, 0.886671
18993, -3.912827
18994, 0.521867
18995, -4.597517
18996, 0.772093
18997, -0.564280
18998, 0.780180
18999, -1.462246
19000, 0.099485
19001, -5.786477
19002, 19.873662
19003, -1.864275
19004, -2.652597
19005, -0.069535
19006, 0.925178
19007, -4.590917
19008, 11.411158
19009, -1.792076
19010, -0.455915
19011, 1.820373
19012, -0.702078
19013, -0.072405
19014, 0.905693
19015, -0.175501
19016, 1.048795
19017, -0.654660
19018, 0.988812
19019, -1.421892
19020, 0.835060
19021, -0.808877
19022, 0.285170
19023, -0.761003
19024, -0.229956
19025, 3.383146
19026, -5.467769
19027, -16.789741
19028, 4.373079
19029, -5.725981
19030, 4.896683
19031, -0.773498
19032, 0.921206
19033, -0.683969
19034, 4.932977
19035, -1.319831
19036, 1.335634
19037, -5.626564
19038, 10.090753
19039, -2.279643
19040, 1.306262
19041, 0.191727
19042, 2.251116
19043, 0.818188
19044, 0.526594
19045, -1.458579
19046, 0.431574
19047, -0.612600
19048, 0.560968
19049, 0.634193
19050, 4.841061
19051, -5.822144
19052, 0.359283
19053, -1.646439
19054, 4.919705
19055, -0.147941
19056, 0.511662
19057, -1.288844
19058, 0.278154
19059, -1.061343
19060, 1.815522
19061, -0.378499
19062, 0.201023
19063, 0.344490
19064, 1.064139
19065, -0.046643
19066, -3.120377
19067, -1.590404
19068, -10.613856
19069, -29.972097
19070, 4.367054
19071, -7.164112
19072, 7.738776
19073, 0.329288
19074, 10.429711
19075, 4.336365
19076, 0.094583
19077, -6.017522
19078, -1.839155
19079, -0.193615
19080, 2.380800
19081, 0.105982
19082, 0.322915
19083, -0.837546
19084, 0.352476
19085, -0.499547
19086, 0.805988
19087, -0.290036
19088, 2.941679
19089, -2.233350
19090, 0.309467
19091, -1.031363
19092, 1.259865
19093, -0.643338
19094, -0.327764
19095, 1.101352
19096, 10.085613
19097, -0.018592
19098, 0.505389
19099, -2.011402
19100, 0.226653
19101, -0.931812
19102, 13.076397
19103, -3.818191
19104, 2.062288
19105, -3.161994
19106, 1.653102
19107, -2.577186
19108, 0.973511
19109, -0.977422
19110, 1.096628
19111, -1.064873
19112, -0.390801
19113, -5.470227
19114, 5.815541
19115, -0.737931
19116, 6.855416
19117, -3.178815
19118, 1.391551
19119, -0.756644
19120, 0.350263
19121, 0.303318
19122, 0.285317
19123, -1.432041
19124, -0.031107
19125, -0.982724
19126, 0.500825
19127, -0.273112
19128, -0.125037
19129, -2.585192
19130, 1.603708
19131, 0.222693
19132, 3.694074
19133, -0.366950
19134, 1.793286
19135, -2.099863
19136, 0.330138
19137, 0.944939
19138, -2.122484
19139, -5.785088
19140, 4.377928
19141, 0.297128
19142, 48.998849
19143, 10.894601
19144, -3.271687
19145, 0.653971
19146, -1.082641
19147, -0.351431
19148, 0.711622
19149, -3.510850
19150, -0.771716
19151, -0.320963
19152, 2.633189
19153, -1.192933
19154, 0.196378
19155, -0.125245
19156, 0.476536
19157, 0.427465
19158, 1.857276
19159, -1.711212
19160, 0.517051
19161, -0.125781
19162, 7.986708
19163, -2.336237
19164, 3.020164
19165, -2.457610
19166, 1.504336
19167, 0.017030
19168, 0.854103
19169, -0.446391
19170, 2.312624
19171, -0.026526
19172, 0.322110
19173, -2.356236
19174, -1.046352
19175, 2.297216
19176, 19.031716
19177, -1.172377
19178, 4.647416
19179, -0.016205
19180, 1.552779
19181, -15.353266
19182, -0.930254
19183, 0.597347
19184, 3.791859
19185, -0.724812
19186, -0.727517
19187, 0.048148
19188, -0.198636
19189, -1.089107
19190, 3.298554
19191, -9.270423
19192, -1.701295
19193, 0.288376
19194, 0.439227
19195, -0.059364
19196, 0.161853
19197, -0.312358
19198, -0.010117
19199, 0.273723
19200, -0.076228
19201, 0.156110
19202, 1.088568
19203, -1.872894
19204, -0.394897
19205, -3.105589
19206, 3.152374
19207, -0.836178
19208, 16.313712
19209, -5.266669
19210, 4.198334
19211, -1.935990
19212, 7.558514
19213, 0.660467
19214, 0.000950
19215, -1.167343
19216, 2.841612
19217, -3.031755
19218, -0.418542
19219, -0.438003
19220, 1.121363
19221, -2.899691
19222, 4.034193
19223, 0.974019
19224, 0.163766
19225, 0.338873
19226, 4.583735
19227, -0.494040
19228, 1.338953
19229, -6.120257
19230, 0.950271
19231, 0.040533
19232, 0.157513
19233, -2.259569
19234, 1.079876
19235, -1.257051
19236, 0.816241
19237, -2.216423
19238, 1.595421
19239, -0.775984
19240, -0.267070
19241, -1.265495
19242, -2.232470
19243, -8.872161
19244, 2.039216
19245, -2.706366
19246, -0.009234
19247, -3.108116
19248, 0.956128
19249, 1.832366
19250, 17.816933
19251, -7.523199
19252, 12.619823
19253, -2.958965
19254, -3.186635
19255, 1.947943
19256, -1.289599
19257, -0.026355
19258, 0.441082
19259, -1.601216
19260, 0.321200
19261, -0.361931
19262, 0.167131
19263, -0.153624
19264, -0.027620
19265, 2.020110
19266, 4.682708
19267, -2.131261
19268, 2.065422
19269, -2.154636
19270, 1.453564
19271, -1.218729
19272, 0.888772
19273, -0.864276
19274, 2.417637
19275, -0.089812
19276, 6.175937
19277, -0.499917
19278, 1.446997
19279, -2.381215
19280, 10.997157
19281, -3.159612
19282, 0.709040
19283, -2.697071
19284, 0.961533
19285, -19.088216
19286, -8.105343
19287, 0.339843
19288, 0.851408
19289, -0.127834
19290, 0.316011
19291, 0.484639
19292, 0.771051
19293, -7.080626
19294, 6.289197
19295, -0.783096
19296, 0.842177
19297, -0.340700
19298, 4.376623
19299, -1.911646
19300, -0.558751
19301, -0.086045
19302, 0.854187
19303, -1.602899
19304, 0.043514
19305, -1.874612
19306, 2.243122
19307, -0.190212
19308, 0.096991
19309, -1.000058
19310, 0.142287
19311, 0.155489
19312, -2.541968
19313, 2.290213
19314, -7.754408
19315, -18.921934
19316, 13.383824
19317, -10.155981
19318, 17.237277
19319, 8.768515
19320, 0.120752
19321, -5.078510
19322, -1.088361
19323, -1.452160
19324, 2.382465
19325, -1.163575
19326, 0.084508
19327, -2.182593
19328, 0.188096
19329, -2.354654
19330, 1.513470
19331, -1.018285
19332, 0.021452
19333, -0.187012
19334, 1.377157
19335, -0.533460
19336, 0.682025
19337, -0.821739
19338, 1.401111
19339, -0.841450
19340, -0.980445
19341, 0.077307
19342, 9.129230
19343, -1.034077
19344, 4.683511
19345, -4.980252
19346, 3.743516
19347, -0.163368
19348, -0.034460
19349, -0.601351
19350, -0.149988
19351, 1.973067
19352, 1.630898
19353, -7.026769
19354, 8.028338
19355, -3.280816
19356, 1.652514
19357, -2.219854
19358, 6.391793
19359, -7.555666
19360, -2.320820
19361, -0.679699
19362, 1.066526
19363, -2.876452
19364, 3.161434
19365, -4.917730
19366, -1.171443
19367, 0.576571
19368, 0.431985
19369, -0.549663
19370, 0.430224
19371, -1.279013
19372, 1.209295
19373, -0.219258
19374, 0.379369
19375, -3.124276
19376, 0.885948
19377, -0.555050
19378, 0.302173
19379, 0.833575
19380, 0.821764
19381, -3.461105
19382, 1.346070
19383, -0.190893
19384, -0.662706
19385, -5.755389
19386, 3.242038
19387, -16.190035
19388, 6.081731
19389, -4.980158
19390, 1.328478
19391, -4.965702
19392, 6.483307
19393, 1.529800
19394, -2.468446
19395, 0.920374
19396, 0.108067
19397, -0.394335
19398, -0.195207
19399, -3.012162
19400, 0.182062
19401, -1.181517
19402, 0.924669
19403, -0.129814
19404, 2.177992
19405, -2.246234
19406, 5.778314
19407, -3.071944
19408, 4.475309
19409, 0.290998
19410, 2.133695
19411, 0.701061
19412, 0.126865
19413, -0.347563
19414, -0.142161
19415, 1.830704
19416, 0.288816
19417, -5.143746
19418, 3.684225
19419, -2.287732
19420, 3.096674
19421, -1.581763
19422, 2.920847
19423, -0.889532
19424, 6.371775
19425, -5.076839
19426, 2.879278
19427, -3.596347
19428, 5.230802
19429, -2.292287
19430, 6.632221
19431, -2.819369
19432, 0.903194
19433, -2.285623
19434, -1.303398
19435, -0.112195
19436, 1.757150
19437, -0.234732
19438, 0.984985
19439, -0.847461
19440, 0.232120
19441, -0.327429
19442, 1.550720
19443, -0.231731
19444, 0.194584
19445, -1.386398
19446, 0.098131
19447, 1.167192
19448, -0.760868
19449, -3.712844
19450, 0.026776
19451, -7.935278
19452, 5.322488
19453, -1.357869
19454, 2.079197
19455, -1.485029
19456, 4.706813
19457, -5.608997
19458, 9.726026
19459, -4.129085
19460, -2.139949
19461, -0.360364
19462, 0.295743
19463, -2.112246
19464, 1.636916
19465, -2.040627
19466, 0.051843
19467, -7.915396
19468, 3.064962
19469, -2.225599
19470, -0.787796
19471, -0.708572
19472, 0.020722
19473, -0.115807
19474, 1.755556
19475, -1.005000
19476, 0.716412
19477, -4.708009
19478, 2.609762
19479, -2.510380
19480, 1.690232
19481, 0.059248
19482, 0.113407
19483, -1.761924
19484, 1.482829
19485, -1.570483
19486, 0.087598
19487, -0.025931
19488, -2.085329
19489, -3.557924
19490, 0.464134
19491, -1.180033
19492, -1.591894
19493, 4.509813
19494, -14.281654
19495, -72.287908
19496, 2.383010
19497, 13.122360
19498, -0.621163
19499, -0.361910
19500, 1.351423
19501, -0.681113
19502, 1.124745
19503, 0.434366
19504, -0.076985
19505, -0.929789
19506, 0.693554
19507, -0.361112
19508, 2.565611
19509, -2.068110
19510, 1.900995
19511, 0.165053
19512, 0.720440
19513, -0.093228
19514, 0.457113
19515, 0.264006
19516, 3.311488
19517, -0.103498
19518, 2.574017
19519, -5.092625
19520, 4.840528
19521, -0.130482
19522, 1.447467
19523, -0.163705
19524, -2.318742
19525, -6.590625
19526, -0.608659
19527, -9.057008
19528, 2.930290
19529, -7.926185
19530, -0.038556
19531, -3.153292
19532, 3.283141
19533, -1.716842
19534, 0.148602
19535, -1.415834
19536, 0.381802
19537, -3.810267
19538, 0.273739
19539, -2.178756
19540, 0.751728
19541, -9.357205
19542, 4.148194
19543, -4.053755
19544, -1.770692
19545, 0.908582
19546, -0.118949
19547, -0.289339
19548, 0.242116
19549, -2.441707
19550, -0.113746
19551, -0.376665
19552, -0.064556
19553, 0.231528
19554, -0.549177
19555, -1.572608
19556, 1.171101
19557, -1.866962
19558, 2.841412
19559, -3.949035
19560, 1.648004
19561, 1.680012
19562, 5.041695
19563, -5.140686
19564, 13.596447
19565, -6.290431
19566, -0.448274
19567, -2.566133
19568, 0.916822
19569, -12.479841
19570, -3.027262
19571, -1.218261
19572, 2.849927
19573, 0.408316
19574, -1.192350
19575, -0.081566
19576, 0.112598
19577, -0.612653
19578, 0.623999
19579, -0.943552
19580, 0.846464
19581, 0.149391
19582, 4.397642
19583, -0.895453
19584, 4.219159
19585, -0.360807
19586, 2.063696
